zipcode,Year,flood_count,max_severity,median_dead,median_displaced,median_duration,median_area,Annual Change (%),HPI,HPI with 1990 base,HPI with 2000 base
97304,1990,0.9990381151377941,1.4294609267229443,7.242823668267496,4117.608170246117,14.080248392189338,87998.6099934748,,353.4248561600447,,
77302,1994,1.0001933527795983,1.0822601721512783,-0.4274814184276847,8096.559569308758,6.511161476112906,68889.71958761188,,100.68559005915634,,
43119,1990,1.0003821305043967,1.742296740645288,30.772207619193328,-14920.504433108861,8.938671651594559,178808.29912326782,,113.90409788181509,,
61241,2001,1.000391776522347,1.3811842275754211,3.0516808579189343,-58125.11998472709,2.559576901314413,-189444.55134176256,,122.67093531528668,,
43119,1990,0.9987352327168145,0.9629047759332863,-5.38922537761946,-177.3616447050299,3.8450045119537495,179871.75164572048,,112.55265316069945,,
96741,1992,1.0004968125071358,1.7772181569596186,-4.89312302239184,30394.87543510241,3.606259511357227,-21604.980047673613,,236.41298471130676,,
30075,2018,1.000737512893623,1.3690564807286718,-4.296223174234336,18944.65866900104,7.969559108753086,204577.48930334332,,219.65289099152452,,
32446,2009,1.0012086820108352,1.4883904295045407,8.43682781315412,-13104.401536884947,-14.766755784242944,81062.24534312377,,260.6485163993896,,
81023,2013,1.0004186480208168,1.9275129384790457,7.8032898806105875,14838.906006621757,-6.527322146481239,92221.2627595933,,293.908112754815,,
32693,2008,0.9981080960987464,1.4045312867220052,4.465324348327244,-36063.43729600441,-0.2926672181636185,97856.52873679894,,87.69165325797967,,
37034,2019,0.9979560633053474,1.7127388614010126,-13.761843748339079,7655.445764968861,17.02842284675327,141384.88080743572,,177.58294652775626,,
32693,2008,1.0006622501856957,1.5887200221009474,9.46188504261064,-5322.898022147399,15.941904360362022,101740.3262779743,,105.76783641953429,,
34756,2017,1.0003000568255114,2.106046804347632,11.875454517356443,9320.75454437811,15.557387285594741,217212.67230670582,,159.87655929180738,,
37034,2019,0.9999711973053256,0.7481176967005474,-2.970673561067624,-5697.381202434863,0.6779460409368383,137395.55591006807,,147.78333274498902,,
29341,2003,1.00128213574036,1.0884641569874358,21.2352307047095,-10523.479720591022,11.060757849401016,273076.25379321934,,151.0134687437842,,
37034,2019,0.9991652796905502,1.4277126885100981,-7.420957429067687,2029.1851917012718,1.332939757119446,140476.3445457417,,187.7169608567314,,
29860,2018,1.0005891181787727,1.366253130535604,11.868080654338627,2106.7183298392783,3.005675368946192,289628.16787362867,,312.64888068509543,,
76501,2004,1.000047228092298,1.1207697392461653,4.15984332782068,-34360.230159914514,6.982385573302849,110285.09881643407,,82.3926708135469,,
29341,2003,1.0000569264208707,1.5505116122284677,3.1582103469248626,-57792.32717324744,9.84387600905064,267048.3444067249,,104.14686388167027,,
43119,1990,0.9986348593231432,1.60952834564926,3.134041124232285,-4818.502353412843,0.9945307195126407,182239.410856482,,152.70502854417927,,
95316,1997,1.001257079768481,1.610945316716038,13.715891615866926,80250.1103848608,12.213796232525171,185176.95298480737,,229.52569817168774,,
61241,2001,0.9996847970738365,1.9501916744430536,-0.6718242357651647,-34480.90311133575,3.9783655312931945,-272858.4811394211,,123.20176838110152,,
47959,2008,0.9992010793440812,1.2046510150591336,11.476442238286268,-10837.324252118193,3.2936424527035006,121205.88676684684,,222.94604783961464,,
61241,2001,0.9995752777838612,1.4894505728431895,-2.713122930323882,-15583.069702824105,-0.6511973705331302,-79873.95090606468,,187.50905058929905,,
47408,1999,1.0002543415092986,1.5501424805600361,-4.255625404122855,-2007.2941909219808,3.5063983553375904,18214.813705047476,,147.89508290767867,,
30075,2018,1.0012089321397026,1.964874194707463,14.909928459945547,55898.597252071006,9.286390230613742,227801.09313394994,,230.69017477075775,,
36022,1998,0.9995550523695378,1.2725020704815482,19.33219854686154,19232.34516832228,-0.12910737763126523,179570.43591485417,,229.5749233621813,,
32570,1998,1.0013320761927167,1.1577069322771367,7.39831841055817,-9531.528137518346,2.7361355023500806,213577.76018128864,,102.63573277036376,,
95633,2010,1.001001653503377,1.2566625193689327,14.129399907006519,7098.729597018359,3.250493264584604,346900.8119777778,,253.51851682024602,,
61241,2001,0.9988619416813447,1.1045038554625572,9.08140032360427,-7785.879758466068,8.804788463956047,-36070.41441243683,,187.30145433663188,,
70517,2021,0.998992750141544,1.5027461018674368,4.50885500399526,-14473.319944897827,-1.2728134373750635,37337.08653554808,,244.38736692125218,,
81023,2013,0.9996326823533315,1.3274902169823892,-0.3394675710756543,12264.734935173485,10.431362575513656,94682.0729139459,,373.3139891568744,,
95633,2017,0.999405884369512,1.5097544123999835,2.168634701524733,11099.969488927454,6.6178928226052784,125952.64752734182,,207.99215886321977,,
19142,2012,1.0010237763016208,0.9567922708974388,-0.7576856732798074,-27491.662533468443,-1.573091157095515,282351.66526833695,,335.75003556018515,,
37034,2019,1.0006698080980094,1.6521801524335766,-9.132053490353933,-7669.071263591921,8.190010839549316,144165.1310774058,,136.32868626898073,,
61241,2001,1.0005230396329636,1.3224930941782524,2.7668312292108155,-3486.150847759307,-3.7287969687818716,-59593.677774127194,,223.83187226385456,,
78612,2004,0.9995882784188445,1.2975823926660233,5.638061223302413,-17303.445469246602,10.570017177433387,105995.94351275991,,133.53416645601703,,
96741,1992,0.9979277073138275,0.9399222356717247,25.967407037861882,21796.177451510186,2.7065461297335007,-56621.97442008162,,146.41786243322213,,
30103,2009,1.0002902465656671,0.5571399620861035,7.337341286481781,-4719.615520484913,16.069635695745603,220505.02424595391,,-12.520525632388114,,
30075,2018,1.0000841064878885,1.2215122627428023,5.299597086578459,34986.45754165451,20.15552305077954,216163.1391507936,,224.21144414319073,,
37034,2019,0.9975954504741497,1.5826016486411578,7.832909270566726,-79664.47228045257,1.5457734931685057,136105.3770866585,,159.2423055023348,,
95457,2002,0.9998276698432754,0.8845992784363557,-1.344128287191169,-46442.28085707415,-0.12741140631428305,45197.67471195547,,4.704583389823881,,
40067,2005,1.0012278034334514,1.6166251397531857,-3.8139969140714127,36793.826308019714,18.09035514599602,276522.0488196601,,142.94494487673262,,
81023,2013,1.0007873225056465,1.3453278708698018,2.957777662419395,14873.9516489109,3.4044263453745662,111640.47829781477,,200.9523939106322,,
84783,2005,1.0001892033034743,1.5443406161974946,-1.1642248997158609,3525.560200623011,4.692945486914413,69701.24795061181,,228.07198501437904,,
37397,2003,1.0000139818159692,0.8760065265455665,20.39043958297264,15534.941083743273,1.5331021627619608,309530.0826996945,,-15.337768830058394,,
67002,1999,1.0009014965331426,1.302877530981366,3.977526074148577,-5331.9043365024045,6.452239044050731,263715.6928383103,,255.46041341178318,,
46229,2003,0.9991262053787588,0.7039307956612265,18.780010313024338,5565.197393921688,13.276688191141169,153066.18824942553,,164.66410057182517,,
96741,1992,0.998198497003492,1.2837064594465715,-9.78713597400742,26351.688945434216,1.0300082226839704,-46806.2108060279,,222.69306613667322,,
36022,1998,0.9996742695447496,1.3854241007876846,2.0517096573271716,61151.56698678824,8.07541272550842,179107.26719092467,,273.4208097939097,,
61241,2001,0.999561066027656,1.6808853768779786,-8.456088858336571,-644.9437166459402,2.6708741236760627,-15323.13108832427,,19.77232492493593,,
95633,2010,0.999307134876528,1.5681196961714208,9.13654821851675,45948.80978191346,13.72378085372548,351836.6038307408,,230.33567197932584,,
81023,2013,1.0006512750441188,0.7969566249849316,9.258712147204479,17685.127612737197,13.25798568134871,95046.71934533137,,63.60921052801301,,
61241,2001,1.0000864301890875,1.0446048482399817,-14.78362327593456,-1635.4744923211329,-9.89520621575679,-127175.7318067564,,333.09554599865464,,
46229,2003,1.0001825380968827,0.9087482197727693,11.149544383391682,-7696.344022109672,6.500447822690977,147044.2970482299,,177.39058680923316,,
48806,2020,0.9987236640793734,1.4706793146616481,14.124999344879996,11228.812561912579,2.0922544879058327,260.9224425309076,,233.47476859407365,,
43230,1991,0.9993281325891161,1.2800238125027374,-0.5227312982039969,-1478.928226332975,3.652183752563269,203487.74234674615,,189.16798566442446,,
92404,2003,1.0000754177426125,0.8912424101168474,-7.6332235895087,-30719.932594933536,2.2994947175078613,-9925.866933334575,,197.4790500851897,,
30103,2009,0.9999875867804744,0.9272658203329764,-14.657416215732106,952.3762955391412,5.892494067456193,230560.64857268275,,97.0355353615889,,
30075,2018,0.9996748372675783,2.1416611950190654,-2.0636010370948856,62521.58763343796,5.907687999705189,258393.75243446304,,299.1838692385515,,
30075,2018,1.0006668723450758,1.1942273516512034,9.097820789929237,26208.587054630305,3.7974142896608,217822.67863295798,,254.6055309563733,,
29340,2017,1.0005826808130152,0.7962118994648286,2.024817332411001,2124.2295273123814,6.379397985436363,134722.47087270187,,227.0712725149175,,
46229,2003,1.0010580223881158,1.4947715559179107,0.062008707426146614,19003.802989571297,4.071298793026047,150210.41447628386,,152.43831493982432,,
40380,2004,0.998777823934849,0.9746863149366094,13.404443636904563,-29504.340051933174,3.390707354857863,61714.860233469095,,222.51371925182838,,
70056,2002,1.0000091406758227,1.690651158563302,0.0915768194554536,5046.997416225995,1.1809189781467424,29252.285994391204,,42.94618783350495,,
95633,2010,0.9990079564392229,0.9490711564776793,8.333175262487444,29665.48599111331,4.386673024368601,356172.5127739775,,415.8618651171556,,
36022,1998,1.0010909666745194,2.1904439787813903,-3.8863614532620447,39310.44489891306,2.1729240564822225,164152.37141709385,,239.01993823291963,,
96741,1992,1.0009917503454466,1.9833155473647843,1.6883113173346893,57481.42351932035,-0.22109742222987272,-129768.80790984642,,281.2870255995721,,
78041,2003,1.0014388263794542,1.2784692662025543,10.198246387051572,-2629.4407169972965,-8.497541920051361,62925.46949837474,,129.1112564147739,,
30075,2018,1.0002639031172187,1.612859934684899,4.06428308542637,50870.349152322626,6.06125375166066,210800.4042393894,,263.395536029224,,
76501,2004,1.0013882009388542,1.5784350397265754,20.984840924876966,-22894.451992439874,11.468538124943386,109941.76769698634,,364.03860666875215,,
61241,2001,0.9991556715512105,1.0108585061683026,6.90051265861741,1341.8978141704983,-0.6881429362714568,-13107.731937078526,,250.3958248251439,,
96744,1988,0.9974532678882378,1.4656568008793918,4.301370976389827,2435.596877866338,8.104604894443414,-1710.2713850150467,,-6.57924709582727,,
61241,2001,0.9992649270163726,0.6449528013756433,5.095163867141412,-3400.31126648759,5.682210882587617,-96085.57413876423,,222.00565971011181,,
61241,2001,0.9997306478952732,0.8569379264200023,-20.916067455368324,-10882.856004640615,3.5339239493721752,-144166.9875243377,,107.200858973615,,
36051,2020,0.9996996731541957,0.8927286685818132,10.952002303502226,2556.9507942009595,6.649534365584499,198686.1797291916,,314.0431438597439,,
42003,2006,1.00081576516499,1.4793459334344627,-1.3180189011083128,-21263.441399698633,7.578241759607279,17165.03508860439,,148.74706751842837,,
36022,1998,1.0006119926319146,1.513231150057231,9.143423137555203,25823.358904733657,4.5116120721924355,163488.39403861552,,77.4502320004007,,
37397,2003,1.0011694082321565,1.8729620132522402,6.428883709337598,66060.80358542455,14.582458406189309,326862.75270819163,,175.47949654711118,,
43119,1990,1.0003610251451427,1.0594440780166496,12.569489942018336,-6204.346951157449,3.9952003403635863,179651.26917153515,,144.11548056934728,,
61241,2001,0.9996231623205034,0.9255084093017656,-19.157533462118494,-7862.464302004446,5.657365763671519,-46875.19785100964,,45.358679001038496,,
96741,1992,1.000276994520427,2.060987525489017,21.292136984978487,33070.148868468445,9.12112931633847,-67904.11156407499,,268.9476918391769,,
61241,2001,0.9982750831040582,0.9654558427955127,-8.24994179336478,-22076.235405283973,-2.5633984809828263,-100807.67720525249,,269.9546806173567,,
36051,2020,1.0007644782203058,1.319138852720074,19.277886094324515,-32569.067777036264,18.716423008089578,184153.63063479296,,117.4722995543467,,
30103,2009,0.999653290467124,2.0651022595918156,13.954295831118298,-233.2845860276957,7.124102258904934,224391.7275526913,,200.19303661155715,,
96741,1992,0.9998198191686272,1.8191996075160943,17.64755754172529,23615.500322258944,2.426006310552007,-48306.65812416081,,367.8127856166176,,
96741,1992,0.9990347236604005,1.2684685724182758,-4.284310647559514,29259.979919676876,4.551949238830302,-103806.24293780344,,178.23999478116932,,
32693,2008,1.0012254705453145,0.9047361134074902,7.322377255178127,-26865.5767504727,-4.6448593036474115,98325.65547351378,,23.090559522552013,,
63366,1986,0.999331123965557,1.0351563494710758,7.4434565599361635,34201.61759504948,6.667811631674985,112677.1945446094,,132.7341463832626,,
95451,2019,0.9997480268128415,1.0167758263876467,5.306983843771105,12572.668839800916,7.935078790072903,26960.758632220422,,134.29646490386094,,
39823,2014,0.999513023699812,1.3612617587112108,2.7269371298953464,-19954.27886851416,7.934148110201228,255914.64083448256,,84.59934036243216,,
70560,2016,1.0012749773820209,1.6119376189186467,16.63075417107881,105204.86669074323,11.055005451137859,-676.1608978548611,,378.5492111956392,,
95215,2018,0.9997073693796698,1.4870728976359255,6.2468963820833885,28121.968430548208,-3.8088984490336752,59706.84061438059,,76.04932650008095,,
43119,1990,1.000642656731855,1.7624118983921808,9.20464165481297,5843.031251036743,-6.414566255297382,183798.1376433085,,165.81185740283485,,
96741,1992,1.001441805329016,1.3704768960541913,-5.510955013634768,55131.47315482021,2.2663831868861632,-25316.370313360676,,169.88726956859597,,
95633,2017,0.9994756400443184,1.3401304836457064,-10.339450650222748,20462.06528492403,9.502772373471174,137770.03392250283,,187.82671285959097,,
08068,2016,0.9991157109970117,1.1936777281659725,-5.292504290713516,-15155.560143298539,3.414198294845457,13067.04292930974,,81.48326508227328,,
95633,2017,1.0021770526474885,1.9067885102832314,2.128435766819856,35506.48527211987,6.686546302704329,142817.71044038443,,124.67388662628593,,
74301,2019,1.0001967423237657,1.4883953076694507,0.003272515368450968,-22802.144133243437,6.5895309212131075,244928.28907907975,,34.028226446694674,,
34433,2012,1.0000039749565173,2.028766999971541,17.502564769761843,28027.16072080299,9.819368494325277,78581.2764563661,,137.67866434359854,,
14561,2002,0.9997162724955467,1.76783503712374,-6.21706569038433,-2465.792156282231,2.025058799615279,5337.954308225395,,122.78555319544242,,
77074,2009,1.000683709536908,1.8738392705764746,11.584323348958014,22637.397906951395,1.4485382423555606,5625.662962303235,,279.58514105148765,,
81023,2013,0.9975937618489901,1.7474391849791044,31.387441356524473,33105.74820462728,13.379107071214353,94567.93425935408,,180.29067282884625,,
29860,2018,0.9973956530647853,1.2467669131045807,0.02788429331870912,21157.612930826872,12.992419053507057,290295.01146564225,,87.45231931137816,,
36022,1998,1.0007665513543378,1.2588874637314658,9.203388977800545,26403.654351521986,2.263555898752308,160478.1282535842,,125.8702511421078,,
96744,1988,1.0013380271627819,1.5777894732853317,-4.438722870689179,7123.845553240767,2.2379462835349284,-7098.94856603854,,359.23588185961364,,
96741,1992,0.9997310838053022,2.2504336918603567,6.484017979682002,42386.02717553078,-0.3402745059969181,-53382.10905887815,,317.12988684379775,,
37110,2002,1.0000859573880172,1.0312459996776733,8.4077927357054,-39987.91129733283,5.949716627111292,90321.09975408827,,225.27371020052686,,
36022,1998,0.9987094772727088,2.4924036332881094,3.583204378092133,21872.508296643497,5.921133491216842,169162.7272733512,,233.27038697365933,,
70560,2016,1.0005287746783589,1.2625847321168555,-1.871049660482898,63949.72992390282,6.289175442918731,215.44535376272688,,344.1699987764008,,
63366,1986,0.9998632030952427,1.9370283622139506,-4.073526902015872,44487.8826088417,-0.28269022913166175,103202.82757406877,,304.9218733087364,,
43119,1990,1.0005117789786504,1.8730014013653755,26.241937845514613,2731.881225403562,16.720076348104534,174988.86395306414,,283.5510015018538,,
45064,2001,0.9982419448085628,1.5645241715964016,-0.8524871897837842,-17529.218500575036,5.147058229539613,1984.0087845867238,,174.230758073045,,
74301,2019,0.9997479240340901,1.2312543537467917,12.876063075095349,11472.232218278521,20.437572329555177,257408.122953222,,123.18156033788865,,
96741,1992,1.0012239318184686,1.6108088510718466,-0.4694125435132337,15174.361177425999,2.2220788119295616,-6097.520655507367,,209.0988859827585,,
70560,2016,1.0000192059680038,1.133519370005815,11.63994538050266,67484.14881054113,4.4425090219981875,921.2297043032595,,192.67115761800838,,
40067,2005,1.0016181924894392,1.3203077220110415,11.255009365437662,19879.122754295364,5.735913101723488,280980.90256165655,,241.1422657188328,,
84040,1991,1.0004405196063808,1.1848357405734629,0.6641499546162097,-33169.108868317344,3.470132435703783,24208.460886129724,,105.57009189849747,,
32570,1998,1.0007295193509862,1.7442223740304161,14.615037802891038,-10732.3725876582,21.501008643062008,216035.832592057,,33.386803951596704,,
96741,1992,1.0014512546569545,2.103818580188151,-1.6605074960037705,66157.24479806825,13.545914475372339,-150069.08345897947,,345.7250251157749,,
36051,2020,0.9968794559770562,2.0448316070057624,-1.8349534140695196,-22817.12025604494,6.437632556465768,191267.76625606045,,155.7569215521959,,
53807,2001,0.9995530522724173,1.481735087710416,6.246778911578444,12014.982870886055,17.55960956788044,58335.25907665769,,228.31009015424107,,
78642,2013,0.9988772633746313,1.6693277759163578,14.553738526950934,16348.070440737152,6.093878369349725,40495.95474300342,,207.17764254360364,,
96744,1988,1.0008403568239355,1.970304859693759,7.323626391132959,30394.652269363323,4.703931097777885,-187997.56578891756,,219.74543022949518,,
28305,2018,1.0002337050117063,2.0022004490277463,11.999119577924278,1499999.997958137,17.00121555836748,95203.22001299601,,262.81150681000406,,
28305,2018,0.9988396518190308,1.9990951645203967,12.001003011716083,1500000.001538901,17.000224740834746,95203.21977325744,,262.80966066730014,,
28305,2018,1.0006181731623451,2.0015791732356574,11.998627888305816,1499999.9997313318,17.00068717434323,95203.21922669244,,262.80967592890494,,
28305,2018,0.9991430037550815,1.999670679354568,12.000590999523505,1500000.000068978,17.00007661034883,95203.22149850984,,262.81018304372327,,
28305,2018,1.0000325502230856,1.999238401679206,12.000065252196089,1499999.999829937,16.998950845015216,95203.22027397924,,262.81096883670875,,
